State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Madhya Pradesh,Ratlam,2025-01-30,2025,01,18.4384668919,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-01,2025,01,19.570010381,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-05,2025,01,19.2493926683,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-06,2025,01,19.245447306,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-09,2025,01,19.0170594853,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-14,2025,01,18.7166667458,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-19,2025,01,18.3901900034,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-20,2025,01,18.3112130574,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-25,2025,01,18.0022253875,NRSC VIC MODEL
Madhya Pradesh,Rewa,2025-01-29,2025,01,17.7768201503,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-07,2025,01,23.5237440674,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-09,2025,01,23.2792304862,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-17,2025,01,22.9026919482,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-18,2025,01,22.7884225576,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-20,2025,01,22.5617512606,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-16,2025,01,23.0129702145,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-22,2025,01,22.3481745895,NRSC VIC MODEL
Madhya Pradesh,Sagar,2025-01-31,2025,01,21.5429043267,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-01,2025,01,19.2468852552,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-03,2025,01,19.0153088585,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-04,2025,01,18.8799602612,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-07,2025,01,18.7573744734,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-18,2025,01,17.9232809295,NRSC VIC MODEL
Madhya Pradesh,Satna,2025-01-28,2025,01,17.2074139806,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-04,2025,01,21.6883866884,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-06,2025,01,21.4289974487,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-07,2025,01,21.301690553,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-09,2025,01,21.0488173838,NRSC VIC MODEL
Madhya Pradesh,Sehore,2025-01-30,2025,01,19.3658694717,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-09,2025,01,16.4190198449,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-13,2025,01,16.2160574003,NRSC VIC MODEL
Madhya Pradesh,Seoni,2025-01-16,2025,01,16.06062174,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-08,2025,01,14.2249541573,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-09,2025,01,14.0726349302,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-10,2025,01,13.953027416,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-13,2025,01,13.5892240777,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-16,2025,01,13.2702319868,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-25,2025,01,12.5167319158,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-28,2025,01,12.33185472,NRSC VIC MODEL
Madhya Pradesh,Shahdol,2025-01-29,2025,01,12.2884884382,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-10,2025,01,23.2274911494,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-16,2025,01,22.9884061098,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-22,2025,01,22.7326409516,NRSC VIC MODEL
Madhya Pradesh,Shajapur,2025-01-30,2025,01,22.4028230415,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-06,2025,01,16.3272166081,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-09,2025,01,16.0736769909,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-07,2025,01,16.2457471258,NRSC VIC MODEL
Madhya Pradesh,Sheopur,2025-01-24,2025,01,15.5544986419,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-08,2025,01,20.4291914604,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-09,2025,01,20.3325078431,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-15,2025,01,20.6712500902,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-19,2025,01,20.2976776414,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-20,2025,01,20.1889550579,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-21,2025,01,20.0845446595,NRSC VIC MODEL
Madhya Pradesh,Shivpuri,2025-01-27,2025,01,19.5436346857,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-04,2025,01,16.1763984849,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-07,2025,01,16.3501532663,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-08,2025,01,16.2653286064,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-11,2025,01,15.9827231058,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-13,2025,01,15.9928184401,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-20,2025,01,15.4558621883,NRSC VIC MODEL
Madhya Pradesh,Sidhi,2025-01-26,2025,01,15.0585325452,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-05,2025,01,16.5285642438,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-09,2025,01,16.3625656276,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-10,2025,01,16.3018620196,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-14,2025,01,16.1136946332,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-18,2025,01,15.9203277691,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-23,2025,01,15.971282886,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-25,2025,01,15.8799060547,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-27,2025,01,15.7357559633,NRSC VIC MODEL
Madhya Pradesh,Singrauli,2025-01-30,2025,01,15.8484716426,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-04,2025,01,15.0590481749,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-11,2025,01,14.6598720961,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-14,2025,01,14.6160831027,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-20,2025,01,14.2759794892,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-23,2025,01,14.0892776949,NRSC VIC MODEL
Madhya Pradesh,Tikamgarh,2025-01-26,2025,01,13.9253053009,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-17,2025,01,23.3246389751,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-19,2025,01,23.2260822253,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-22,2025,01,23.0773246903,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-27,2025,01,22.8554344678,NRSC VIC MODEL
Madhya Pradesh,Ujjain,2025-01-29,2025,01,22.760412584,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-01,2025,01,19.5084731492,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-02,2025,01,19.229207067,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-03,2025,01,18.936173588,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-22,2025,01,16.0492759105,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-29,2025,01,15.3917785452,NRSC VIC MODEL
Madhya Pradesh,Umaria,2025-01-31,2025,01,15.140674295,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-03,2025,01,27.7614365537,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-12,2025,01,26.6498671869,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-13,2025,01,26.5608999393,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-20,2025,01,26.049000311,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-21,2025,01,25.9485512305,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-16,2025,01,26.4321626704,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-24,2025,01,25.6735142102,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-25,2025,01,25.5880825167,NRSC VIC MODEL
Madhya Pradesh,Vidisha,2025-01-30,2025,01,25.1776499597,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-02-15,2025,02,18.7433198057,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-02-19,2025,02,18.6832403476,NRSC VIC MODEL
Madhya Pradesh,Agar Malwa,2025-02-20,2025,02,18.6659401664,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-03,2025,02,11.8559851417,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-06,2025,02,11.7469881414,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-17,2025,02,11.4541093749,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-21,2025,02,11.394963092,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-23,2025,02,11.3609494358,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-24,2025,02,11.3451228329,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-25,2025,02,11.3327138248,NRSC VIC MODEL
Madhya Pradesh,Alirajpur,2025-02-26,2025,02,11.3181278204,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-03,2025,02,11.2346333479,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-09,2025,02,11.0285288996,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-16,2025,02,10.8109248181,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-21,2025,02,10.6574089485,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-22,2025,02,10.630404919,NRSC VIC MODEL
Madhya Pradesh,Anuppur,2025-02-27,2025,02,10.4872075162,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-06,2025,02,19.7375888672,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-18,2025,02,19.3346498301,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-19,2025,02,19.2967855016,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-21,2025,02,19.2537736189,NRSC VIC MODEL
Madhya Pradesh,Ashoknagar,2025-02-24,2025,02,19.1547125575,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-01,2025,02,14.8276907904,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-04,2025,02,14.7372484221,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-18,2025,02,10.3075408649,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-23,2025,02,10.2523622608,NRSC VIC MODEL
Madhya Pradesh,Balaghat,2025-02-28,2025,02,10.2084091147,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-03,2025,02,19.8327865993,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-09,2025,02,19.5314362695,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-13,2025,02,19.3383679437,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-14,2025,02,19.2835268612,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-20,2025,02,18.9967197583,NRSC VIC MODEL
Madhya Pradesh,Barwani,2025-02-26,2025,02,18.7107568996,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-02-05,2025,02,15.7987264445,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-02-09,2025,02,15.6388444768,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-02-17,2025,02,15.3414585085,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-02-21,2025,02,15.2057639137,NRSC VIC MODEL
Madhya Pradesh,Betul,2025-02-26,2025,02,15.0481158182,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-02-09,2025,02,13.454862318,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-02-15,2025,02,13.1397620812,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-02-22,2025,02,13.1093035022,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-02-23,2025,02,13.0679662265,NRSC VIC MODEL
Madhya Pradesh,Bhind,2025-02-24,2025,02,13.0342095642,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-02-10,2025,02,17.5287677726,NRSC VIC MODEL
Madhya Pradesh,Bhopal,2025-02-15,2025,02,17.3180788535,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-02-01,2025,02,18.5949301043,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-02-02,2025,02,18.5631221808,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-02-13,2025,02,18.2914477175,NRSC VIC MODEL
Madhya Pradesh,Burhanpur,2025-02-22,2025,02,18.131779428,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-05,2025,02,2.0387407551,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-09,2025,02,15.4974931775,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-13,2025,02,15.27353387,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-17,2025,02,15.0644300071,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-18,2025,02,15.0163474244,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-22,2025,02,14.8686702291,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-24,2025,02,14.7818093504,NRSC VIC MODEL
Madhya Pradesh,Chhatarpur,2025-02-26,2025,02,14.7417885026,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-02-02,2025,02,17.7828334715,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-02-10,2025,02,17.305135804,NRSC VIC MODEL
Madhya Pradesh,Chhindwara,2025-02-15,2025,02,17.0376272037,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-02-17,2025,02,19.2433341508,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-02-18,2025,02,19.1782028737,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-02-20,2025,02,19.0459162849,NRSC VIC MODEL
Madhya Pradesh,Damoh,2025-02-24,2025,02,18.8024489938,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-02-02,2025,02,12.5380234662,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-02-07,2025,02,12.250846375,NRSC VIC MODEL
Madhya Pradesh,Datia,2025-02-21,2025,02,11.9892797028,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-02-02,2025,02,20.5364480997,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-02-14,2025,02,20.0037322078,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-02-21,2025,02,19.7278368638,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-02-22,2025,02,19.7226263887,NRSC VIC MODEL
Madhya Pradesh,Dewas,2025-02-23,2025,02,19.6813189281,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-02-01,2025,02,21.1521462301,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-02-02,2025,02,21.1088311788,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-02-05,2025,02,20.9769180718,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-02-19,2025,02,20.4133835462,NRSC VIC MODEL
Madhya Pradesh,Dhar,2025-02-22,2025,02,20.3081650313,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-01,2025,02,15.852267752,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-03,2025,02,15.7497975756,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-09,2025,02,15.4805684015,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-10,2025,02,15.4370207058,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-14,2025,02,15.2754131358,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-19,2025,02,15.08903108,NRSC VIC MODEL
Madhya Pradesh,Dindori,2025-02-20,2025,02,15.0478270643,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-02,2025,02,19.6439326829,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-03,2025,02,19.5628704022,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-05,2025,02,19.4120909709,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-07,2025,02,19.2762521474,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-15,2025,02,18.8382594706,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-16,2025,02,18.8177686085,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-18,2025,02,18.7316716188,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-22,2025,02,18.7595824157,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-24,2025,02,18.6341427277,NRSC VIC MODEL
Madhya Pradesh,East Nimar,2025-02-25,2025,02,18.5737484899,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-01,2025,02,16.5893867266,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-02,2025,02,16.5530968434,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-04,2025,02,16.4813096316,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-05,2025,02,2.975492054,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-09,2025,02,16.3230175011,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-13,2025,02,16.1895992874,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-20,2025,02,16.0045517889,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-23,2025,02,15.9215074672,NRSC VIC MODEL
Madhya Pradesh,Guna,2025-02-24,2025,02,15.8984206709,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-02-10,2025,02,17.1782936767,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-02-13,2025,02,17.0188870112,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-02-18,2025,02,16.7897488598,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-02-20,2025,02,17.8086437027,NRSC VIC MODEL
Madhya Pradesh,Gwalior,2025-02-27,2025,02,17.2740169994,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-01,2025,02,21.2993990804,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-03,2025,02,21.1561063094,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-09,2025,02,20.811734352,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-10,2025,02,20.78343695,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-16,2025,02,20.4957742673,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-18,2025,02,20.4193721465,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-19,2025,02,20.3906345281,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-26,2025,02,20.2340534152,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-27,2025,02,20.3862533188,NRSC VIC MODEL
Madhya Pradesh,Harda,2025-02-28,2025,02,20.3239523456,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-08,2025,02,17.7251904297,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-10,2025,02,17.6372838917,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-18,2025,02,17.3778492105,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-20,2025,02,17.3285488937,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-23,2025,02,17.25302153,NRSC VIC MODEL
Madhya Pradesh,Hoshangabad,2025-02-25,2025,02,17.1998380667,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-02-06,2025,02,20.0014366977,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-02-09,2025,02,19.8826617402,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-02-17,2025,02,19.5712440284,NRSC VIC MODEL
Madhya Pradesh,Indore,2025-02-27,2025,02,19.1842603943,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-01,2025,02,19.9998796555,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-03,2025,02,19.7052972181,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-14,2025,02,18.5278162026,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-15,2025,02,18.4450843654,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-17,2025,02,18.2888666732,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-18,2025,02,18.211825413,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-19,2025,02,18.1468983905,NRSC VIC MODEL
Madhya Pradesh,Jabalpur,2025-02-22,2025,02,17.9523860416,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-03,2025,02,13.1895638236,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-06,2025,02,13.1413290724,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-14,2025,02,13.0305702952,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-20,2025,02,12.9680963185,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-21,2025,02,12.9632230773,NRSC VIC MODEL
Madhya Pradesh,Jhabua,2025-02-28,2025,02,12.9168013129,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-04,2025,02,16.7037559453,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-14,2025,02,15.7330210442,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-15,2025,02,15.6470695463,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-17,2025,02,15.48660577,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-18,2025,02,15.4058296121,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-25,2025,02,14.9315161674,NRSC VIC MODEL
Madhya Pradesh,Katni,2025-02-26,2025,02,14.8784053075,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-02-02,2025,02,22.3525188999,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-02-04,2025,02,22.2534627398,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-02-08,2025,02,22.0740795535,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-02-18,2025,02,21.6326585509,NRSC VIC MODEL
Madhya Pradesh,Khargone,2025-02-22,2025,02,21.4634582412,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-02-08,2025,02,13.4176337737,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-02-14,2025,02,13.2271989737,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-02-18,2025,02,13.1086471616,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-02-19,2025,02,13.0780816381,NRSC VIC MODEL
Madhya Pradesh,Mandla,2025-02-20,2025,02,13.0498838971,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-02-08,2025,02,19.988936785,NRSC VIC MODEL
Madhya Pradesh,Mandsaur,2025-02-10,2025,02,19.9083619422,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-02-01,2025,02,15.9865839489,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-02-08,2025,02,15.379317216,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-02-13,2025,02,14.9936169232,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-02-14,2025,02,14.9214975436,NRSC VIC MODEL
Madhya Pradesh,Morena,2025-02-16,2025,02,14.7892821355,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-01,2025,02,20.5151453432,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-04,2025,02,20.3345623042,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-10,2025,02,20.0434454584,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-13,2025,02,19.9167618305,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-15,2025,02,19.8295840028,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-20,2025,02,19.6286340749,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-22,2025,02,19.554687364,NRSC VIC MODEL
Madhya Pradesh,Narsinghpur,2025-02-27,2025,02,19.3755810794,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-04,2025,02,12.9968842502,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-08,2025,02,12.8129385967,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-14,2025,02,12.689790647,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-17,2025,02,12.5876740128,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-20,2025,02,12.5730429198,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-21,2025,02,12.5854970328,NRSC VIC MODEL
Madhya Pradesh,Neemuch,2025-02-27,2025,02,12.4367052699,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-02-01,2025,02,8.5636039931,NRSC VIC MODEL
Madhya Pradesh,Niwari,2025-02-15,2025,02,8.4564663924,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-03,2025,02,18.2932120866,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-06,2025,02,17.991920669,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-09,2025,02,17.7196328329,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-14,2025,02,17.2887639754,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-16,2025,02,17.1341560099,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-21,2025,02,16.7966988765,NRSC VIC MODEL
Madhya Pradesh,Panna,2025-02-22,2025,02,16.7401373664,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-01,2025,02,23.4950791639,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-06,2025,02,22.9961834844,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-10,2025,02,22.6529321866,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-15,2025,02,22.2749937581,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-18,2025,02,22.0617751141,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-22,2025,02,21.8107592694,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-26,2025,02,21.5829695432,NRSC VIC MODEL
Madhya Pradesh,Raisen,2025-02-27,2025,02,21.5271348446,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-02-09,2025,02,23.003811803,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-02-15,2025,02,22.803694257,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-02-16,2025,02,22.7753297157,NRSC VIC MODEL
Madhya Pradesh,Rajgarh,2025-02-17,2025,02,22.7508638364,NRSC VIC MODEL
